	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
6013	DisGeNET	Congenital preauricular sinus	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	CTBP1;CPLX1
6014	DisGeNET	CREST Syndrome	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	DNAJB1;FYN
6015	DisGeNET	Disproportionate short-limb short stature	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	PRKAR1A;PPIB
6016	DisGeNET	Epithelial hyperplasia	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	ERRFI1;TESC
6017	DisGeNET	Leukocytosis	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	NRAS;APC
6018	DisGeNET	Mean blood pressure	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	ATXN2;ATP2B1
6019	DisGeNET	Meckel syndrome type 1	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	DVL1;TRIM37
6020	DisGeNET	Osteomalacia	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	AP2S1;GNAS
6021	DisGeNET	Preauricular dimple	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	CTBP1;CPLX1
6022	DisGeNET	Primary Lesion	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	BRAF;S100B
6023	DisGeNET	Recurrent sinus disease	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	CFAP298;UNC119
6024	DisGeNET	Recurrent sinusitis	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	CFAP298;UNC119
6025	DisGeNET	Thrombotic Microangiopathies	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	F3;KLF2
6026	DisGeNET	Usher Syndrome	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	IMMT;HARS
6027	DisGeNET	Ventricular hypertrophy	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	RPL5;BRAF
6028	DisGeNET	X-Linked Combined Immunodeficiency Diseases	2/33	0.875831642301897	0.999995466824682	0	0	0.5480342981608455	0.0726591521249379	ATN1;PGK1
6029	DisGeNET	Exfoliative dermatitis	3/46	0.8758573518028706	0.999995466824682	0	0	0.5925253911003917	0.0785404503573677	KRT10;GTF2H5;MPDU1
6030	DisGeNET	Nodular Sclerosis Classical Hodgkin Lymphoma	3/46	0.8758573518028706	0.999995466824682	0	0	0.5925253911003917	0.0785404503573677	AHI1;SPARC;GJB6
6031	DisGeNET	Obstructive nephropathy	3/46	0.8758573518028706	0.999995466824682	0	0	0.5925253911003917	0.0785404503573677	PTPA;HSPA4;SKIL
6032	DisGeNET	Systemic candidiasis	3/46	0.8758573518028706	0.999995466824682	0	0	0.5925253911003917	0.0785404503573677	HSP90AA1;ATG16L1;ENO1
6033	DisGeNET	Thrombus	3/46	0.8758573518028706	0.999995466824682	0	0	0.5925253911003917	0.0785404503573677	GUCY1A1;GAS6;F3
6034	DisGeNET	Monoclonal Gammopathy of Undetermined Significance	12/150	0.8768603445490554	0.999995466824682	0	0	0.7377386318785184	0.0969444199125557	COX8A;EGLN1;NRAS;XPO1;TTR;NPC1;DKC1;DCC;AKT2;CANX;NEDD8;CD47
6035	DisGeNET	beta^+^ Thalassemia	10/128	0.8777739927895523	0.999995466824682	0	0	0.7191052141903644	0.0937469637537211	COX8A;PSMA5;PSMB6;PRDX2;RPS19;FBXW7;HSPA4;ATRX;SACS;APOE
6036	DisGeNET	Hereditary Nonpolyposis Colorectal Cancer	10/128	0.8777739927895523	0.999995466824682	0	0	0.7191052141903644	0.0937469637537211	HDAC2;GSTM1;REEP5;APC;DCC;FMR1;NDUFAB1;CTNNA1;BAX;BRAF
6037	DisGeNET	Adenocarcinoma of lung, stage IV	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	BRAF
6038	DisGeNET	Hyperkeratosis, Epidermolytic	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	KRT10
6039	DisGeNET	Hypothermia, natural	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	TSPYL1
6040	DisGeNET	Melanoma, Amelanotic	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	BRAF
6041	DisGeNET	Night blindness, stationary	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6042	DisGeNET	Spondyloepiphyseal Dysplasia Tarda, X-Linked	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	TRAPPC2
6043	DisGeNET	Abnormality of body height	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	WDR11
6044	DisGeNET	absence of radius and ulna	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6045	DisGeNET	Adult Non-Hodgkin Lymphoma	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	DDIT3
6046	DisGeNET	Angiolymphoid hyperplasia	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	ODC1
6047	DisGeNET	Aortic Rupture	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	APOE
6048	DisGeNET	Aortopulmonary Septal Defect	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	IL18
6049	DisGeNET	Apert syndrome	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6050	DisGeNET	Borderline ovarian tumour	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	LGMN
6051	DisGeNET	Carcinoma of extrahepatic bile duct	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	APC
6052	DisGeNET	Cavitation	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	KIF1A
6053	DisGeNET	Communicating Hydrocephalus	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	MPDZ
6054	DisGeNET	Congenital dyserythropoietic anemia	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	RPS19
6055	DisGeNET	Depressed nasal tip	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	ACTB
6056	DisGeNET	Dyschondroplasias	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	TRAPPC2
6057	DisGeNET	Endocarditis	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	HSPD1
6058	DisGeNET	Epidermolysis Bullosa Acquisita	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	HSP90AA1
6059	DisGeNET	Homocysteine measurement	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	PRDX1
6060	DisGeNET	Hypertrophy	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	MAPK3
6061	DisGeNET	Increased female libido	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	WDR11
6062	DisGeNET	Infective cystitis	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	HTRA1
6063	DisGeNET	Intermittent fever	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	QDPR
6064	DisGeNET	Intestinal Volvulus	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	ENO1
6065	DisGeNET	Organic writer's cramp	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	CTSL
6066	DisGeNET	Parathyroid hyperplasia	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	CHGA
6067	DisGeNET	Proximal amyotrophy	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FUS
6068	DisGeNET	Renal salt wasting	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	KCNJ10
6069	DisGeNET	RETINITIS PIGMENTOSA 1	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6070	DisGeNET	Shallow orbits	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6071	DisGeNET	Short hallux	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	FGFR2
6072	DisGeNET	Smooth Muscle Tumor	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	NDRG1
6073	DisGeNET	Submucous clefting	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	BRAF
6074	DisGeNET	Tachyarrhythmia	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	GNAS
6075	DisGeNET	Teratozoospermia	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	CTCF
6076	DisGeNET	THROMBOCYTOPENIA 1 (disorder)	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	MYH9
6077	DisGeNET	Thromboembolism	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	GAS6
6078	DisGeNET	Thyrotoxicosis	1/19	0.8792464602455147	0.999995466824682	0	0	0.4720373891001267	0.0607465074238998	TTR
6079	DisGeNET	Pediatric Obesity	5/71	0.8802776876258845	0.999995466824682	0	0	0.6431818181818182	0.0820171736546831	PCSK1;BDNF;SORT1;APOE;CALR
6080	DisGeNET	Splenic Marginal Zone B-Cell Lymphoma	5/71	0.8802776876258845	0.999995466824682	0	0	0.6431818181818182	0.0820171736546831	CREBBP;PDE10A;CENPX;BRAF;KLF2
6081	DisGeNET	Tracheal Diseases	5/71	0.8802776876258845	0.999995466824682	0	0	0.6431818181818182	0.0820171736546831	OTUD4;NTRK2;CD81;IL18;SARS
6082	DisGeNET	Fibromatosis, Aggressive	4/59	0.8808515851853732	0.999995466824682	0	0	0.6175414304876465	0.078345090784233	PCNA;APC;REEP5;BRAF
6083	DisGeNET	AICARDI-GOUTIERES SYNDROME 1	4/59	0.8808515851853732	0.999995466824682	0	0	0.6175414304876465	0.078345090784233	RNASEH2C;RASD1;FMR1;HMGCR
6084	DisGeNET	Alopecia Areata	4/59	0.8808515851853732	0.999995466824682	0	0	0.6175414304876465	0.078345090784233	ATXN2;PRDX5;TRPS1;PSIP1
6085	DisGeNET	Skin Abnormalities	4/59	0.8808515851853732	0.999995466824682	0	0	0.6175414304876465	0.078345090784233	GNAS;SUCLG1;SOD2;FGFR2
6086	DisGeNET	Adverse reaction to drug	6/83	0.8816132515257714	0.999995466824682	0	0	0.6614652617511122	0.0833458198847916	TTR;HOMER1;ADORA1;COMMD1;CLU;B2M
6087	DisGeNET	Drug toxicity	6/83	0.8816132515257714	0.999995466824682	0	0	0.6614652617511122	0.0833458198847916	TTR;HOMER1;ADORA1;COMMD1;CLU;B2M
6088	DisGeNET	Hay fever	6/83	0.8816132515257714	0.999995466824682	0	0	0.6614652617511122	0.0833458198847916	CD63;HACD1;GSTM1;IL18;LNPEP;CLOCK
6089	DisGeNET	Maturity onset diabetes mellitus in young	6/83	0.8816132515257714	0.999995466824682	0	0	0.6614652617511122	0.0833458198847916	CREBBP;PTPRN;SACM1L;GAD1;GPD1;APPL1
6090	DisGeNET	MRSA - Methicillin resistant Staphylococcus aureus infection	6/83	0.8816132515257714	0.999995466824682	0	0	0.6614652617511122	0.0833458198847916	CDC42;RTN3;TUSC2;NDUFAB1;ASAP1;HSPD1
6091	DisGeNET	Abnormality of the cornea	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	CREBBP;RAB3GAP2;GLS
6092	DisGeNET	Abnormality of the outer ear	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	PEX2;KIF1A;FGFR2
6093	DisGeNET	Antiphospholipid Syndrome	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	ATXN2;LRP8;F3
6094	DisGeNET	Hyperparathyroidism	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	APC;AP2S1;GNAS
6095	DisGeNET	Serum triglycerides raised	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	AKT2;GPD1;APOE
6096	DisGeNET	Smell Perception	3/47	0.8849016618088498	0.999995466824682	0	0	0.5790264682985901	0.0708026366679013	HERC2;ELMOD1;RALY
6097	DisGeNET	Systolic Pressure	9/118	0.8849101152755681	0.999995466824682	0	0	0.7006530569367603	0.0856682914065243	TTYH2;ACOX1;NEDD8;ATP2B1;FRY;SIPA1L2;CRK;NADK;OPCML
6098	DisGeNET	Lymphoma, T-Cell, Cutaneous	22/260	0.8861884394445121	0.999995466824682	0	0	0.7835620085768344	0.094674401059168	NCOA1;EPHA4;CD164;HSP90AA1;HDAC2;PTOV1;IL18;ATN1;MRPL28;BRAF;PTPN11;CTCF;RAD23B;RHOA;AHI1;ARC;NRAS;BIN1;FTH1;PLS3;CNTN2;BAX
6099	DisGeNET	Adducted thumb	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	NEK9;UBA1
6100	DisGeNET	Anastomosis	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	NPEPPS;NR3C2
6101	DisGeNET	Female infertility	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	ADIPOR1;MAPK3
6102	DisGeNET	Gestational trophoblastic disease	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	PAK1;PAK2
6103	DisGeNET	Infective endocarditis	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	ENO1;GAPDH
6104	DisGeNET	Left ventricular noncompaction cardiomyopathy	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	DNAJC19;DTNA
6105	DisGeNET	Richter's syndrome	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	FBXW7;SF3B1
6106	DisGeNET	Short long bone	2/34	0.8862392020388082	0.999995466824682	0	0	0.530878506894912	0.064113339955229	GPX4;PAM16
6107	DisGeNET	Ki-1+ Anaplastic Large Cell Lymphoma	19/228	0.8864235461822172	0.999995466824682	0	0	0.7707661466050728	0.0929238745621044	MAGEH1;HSP90AA1;TPM3;CLTC;GDE1;PSIP1;PTPN11;ADARB1;CLU;CDC42;CLIP1;ID2;BSG;MYH9;BAX;UBE2V1;FKBP4;TRIM32;MAPK3
6108	DisGeNET	Retinal Diseases	31/355	0.8866965696198574	0.999995466824682	0	0	0.8105959141397907	0.097476137589603	SLC24A2;SPARC;SAR1B;ARL6;USP11;CHM;AQP4;ENO2;TSPAN12;SLC4A4;CX3CL1;TXN2;PPP3CA;GM2A;APOE;MPDZ;PHYH;VEGFB;MYO5A;BRAF;DDHD1;DPM1;AHI1;TXNIP;UNC119;CRYAB;TRIM32;ITM2B;ATF4;CDK16;PNPLA2
6109	DisGeNET	Myeloid Leukemia, Chronic	82/876	0.8871236768612331	0.999995466824682	0	0	0.8730095090340181	0.1045611115833345	EIF4A2;SNAP25;GSK3B;SLC25A3;SPARC;ATN1;GDE1;PSIP1;ACTB;CRKL;HERPUD1;NR3C2;HINT1;XPO1;CDH2;CTSL;SLC22A17;CHORDC1;ADORA1;TMED7;B2M;HSP90AA1;TPI1;ATP6AP1;FBXW7;DCC;IL18;F3;NME1;BIN1;DDIT3;ATG4B;ZMYND11;TKT;CLOCK;GAPDH;CRK;DCTN6;PCNA;EPAS1;ODC1;SRSF1;XIAP;ADIPOR1;PSMB6;CDC42;PTPA;NRAS;PSMB2;PCBP2;PAK3;SF3B1;ARSB;MAPK3;SPAG9;HSPA8;CREBBP;GSTM1;CBX5;SYT1;HSPA5;HSPA4;CNBP;MRPL28;IMMT;BRAF;PTPN11;SOD2;ARHGAP26;WDR11;AHI1;ITCH;CDK4;ETNK1;SERBP1;HNRNPA2B1;CD9;BAX;TCF4;CHPT1;PTPN4;RAN
6110	DisGeNET	Increase in blood pressure	14/174	0.8871938243238676	0.999995466824682	0	0	0.7421389287422286	0.0888279470747284	GUCY1A1;ARL6;CUL3;NR3C1;NR3C2;NME1;INF2;PRKAR1A;GNAS;MYH9;CALR;B2M;TRIM32;FGFR2
6111	DisGeNET	MIXED LINEAGE LEUKEMIA	15/185	0.8875331075840384	0.999995466824682	0	0	0.7483112862369828	0.0892806109891919	KMT2E;TOP2B;GTF2A2;SACM1L;SETD7;ATN1;SRA1;PSIP1;S100B;SNAP91;MLLT11;RAP1A;TERF2IP;RAB6B;PICALM
6112	DisGeNET	secondary acute myeloid leukemia	5/72	0.8875622767828686	0.999995466824682	0	0	0.633546552949538	0.0755672718538189	GSTM1;DNER;U2AF1;SF3B1;FOXP1
6113	DisGeNET	Electroretinogram abnormal	11/141	0.8878795120713886	0.999995466824682	0	0	0.7178568804643303	0.0853669873316266	AHI1;HGSNAT;SUCLA2;ARL2BP;ARL6;ACOX1;IDH3B;CHM;HARS;PNPLA6;TRIM32
6114	DisGeNET	Hyperalgesia, Secondary	6/84	0.8883538241229837	0.999995466824682	0	0	0.6529482903946935	0.0772993909390353	SPARC;SLC12A5;CACNA2D1;SYN2;MAPK3;GRIN1
6115	DisGeNET	Allodynia	6/84	0.8883538241229837	0.999995466824682	0	0	0.6529482903946935	0.0772993909390353	SPARC;SLC12A5;CACNA2D1;SYN2;MAPK3;GRIN1
6116	DisGeNET	Situs Inversus	6/84	0.8883538241229837	0.999995466824682	0	0	0.6529482903946935	0.0772993909390353	IVNS1ABP;APP;CFAP298;PRKCSH;PTPN11;PQBP1
6117	DisGeNET	Skin Ulcer	6/84	0.8883538241229837	0.999995466824682	0	0	0.6529482903946935	0.0772993909390353	PCNA;DKC1;GJB6;OGT;CCT5;NOP10
6118	DisGeNET	Thrombophilia	6/84	0.8883538241229837	0.999995466824682	0	0	0.6529482903946935	0.0772993909390353	COX8A;APC;BLOC1S2;APOE;F3;DLD
6119	DisGeNET	Fatty Liver, Alcoholic	4/60	0.8887221752677951	0.999995466824682	0	0	0.606479907527028	0.0715468022604498	FIS1;OPA1;HSPA5;IL18
6120	DisGeNET	Autoimmune thyroiditis	4/60	0.8887221752677951	0.999995466824682	0	0	0.606479907527028	0.0715468022604498	NCOA4;ATN1;BRAF;WDR11
6121	DisGeNET	Factor V Leiden mutation	4/60	0.8887221752677951	0.999995466824682	0	0	0.606479907527028	0.0715468022604498	COX8A;APC;APOE;F3
6122	DisGeNET	Gastrointestinal Stromal Sarcoma	4/60	0.8887221752677951	0.999995466824682	0	0	0.606479907527028	0.0715468022604498	NDST1;NPC1;CTNNA1;DMD
6123	DisGeNET	Leukemia, Myelocytic, Acute	165/1703	0.8890660535484229	0.999995466824682	0	0	0.9045436569115064	0.1063596309435448	APP;POGLUT1;TRIO;SPARC;ATN1;GDE1;MLC1;NR3C1;ENO2;ACTB;GLS;RGS2;RPS19;MPRIP;CDH2;KHSRP;LONP1;BAALC;PIP4K2A;PIM3;PIM2;B2M;GLUL;PDIA3;MAP2K4;RBFOX2;PRKCB;RPL23;TSC2;PRKCA;ATP1B1;TUG1;UHMK1;FOXP1;PRKAR1A;DKC1;DDIT3;SRSF2;PGP;FSCN1;CMPK1;TXNIP;VOPP1;MAL;ULK1;FKBP4;CLOCK;KMT2E;MEG3;PSMD12;TSG101;BEX1;EPAS1;RPN1;PIK3R3;NDRG1;PRDX3;PRDX2;COP1;PCBP4;TSPAN3;MYH10;SPTBN1;ZC3H15;HEXIM1;SRPK2;HSPA9;FIS1;CREBBP;RABGAP1L;GSTM1;JUND;SYT1;FUS;HSPA4;MRPL28;BRAF;ARHGAP26;MT3;SNAP91;MLLT11;EHD3;REEP5;CDK4;ID2;AGO2;PIN1;CALR;GCLM;PICALM;TOP2B;GSK3B;SLC25A3;DOCK4;HSP90AB1;PPP1R11;CHD8;PSIP1;AP2A1;MYDGF;XPO1;CHL1;TRPS1;DNER;DHX15;RACK1;UQCRFS1;TMED7;COX8A;CBR1;HSP90AA1;DCC;PRMT1;TESC;IL18;ZFP91;F3;NME1;PTP4A2;ZEB2;HNRNPH1;MYH9;TMBIM6;BIRC6;CD47;BCAT1;ZMYND11;GAS6;SGK1;GAS5;CRK;DCTN6;HDAC2;PCNA;ODC1;RAP1GDS1;MAK16;XIAP;U2AF1;NEDD8;PTPA;NSD3;PSMB6;NRAS;PAK1;UGP2;NNAT;EMC3;CTNNA1;FYN;PAK3;EPS15;SF3B1;MAPK3;CHGA;MARCKSL1;NTRK3;PTPN11;SORL1;PDCD4;CD9;BAX;CHPT1;TRIP12;PTPN4
6124	DisGeNET	Aortic Aneurysm	7/96	0.890292372136027	0.999995466824682	0	0	0.6675271258876833	0.0775702314320157	APP;AKT2;TSC2;ARIH1;APOE;GAPDH;RTN4
6125	DisGeNET	Broad forehead	7/96	0.890292372136027	0.999995466824682	0	0	0.6675271258876833	0.0775702314320157	NRAS;CDKL5;NFIA;ZBTB20;CASK;FGFR2;SH2B1
6126	DisGeNET	46, XY Disorders of Sex Development	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	CYB5A
6127	DisGeNET	5,10-Methylenetetrahydrofolate reductase deficiency	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	AKAP9
6128	DisGeNET	Deafness, Acquired	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6129	DisGeNET	Hearing Loss, Extreme	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6130	DisGeNET	Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	ACSBG1
6131	DisGeNET	stage, gastric cancer	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	MGAT5
6132	DisGeNET	Thymoma, type C	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	HSP90AA1
6133	DisGeNET	Abnormal nasal morphology	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	AKT3
6134	DisGeNET	Absent radius	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	FGFR2
6135	DisGeNET	Aplasia/Hypoplasia involving the skeletal musculature	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	LARGE1
6136	DisGeNET	Aplasia/Hypoplasia of the iris	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6137	DisGeNET	Arteriosclerosis Obliterans	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	ROCK2
6138	DisGeNET	Autoimmune gastritis	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	GLUL
6139	DisGeNET	Bifid scrotum	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	FGFR2
6140	DisGeNET	Bilateral Deafness	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6141	DisGeNET	Carcinoma ex pleomorphic adenoma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	NCOA1
6142	DisGeNET	Cholesteryl Ester Transfer Protein Deficiency	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	APOE
6143	DisGeNET	Chronic Chagas' disease	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	IL18
6144	DisGeNET	Clear cell sarcoma of kidney	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	SNRPN
6145	DisGeNET	Complete Hearing Loss	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6146	DisGeNET	Constitutional Symptom	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	B2M
6147	DisGeNET	Coronal craniosynostosis	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	FGFR2
6148	DisGeNET	Coronary Artery Vasospasm	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	PLA2G7
6149	DisGeNET	Cutaneous Fibrous Histiocytoma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	HSP90B1
6150	DisGeNET	Cutaneous finger syndactyly	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	FGFR2
6151	DisGeNET	Deaf Mutism	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	BDNF
6152	DisGeNET	Destructive Arthritis	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	CRK
6153	DisGeNET	Dysgraphia	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	MAPT
6154	DisGeNET	Dyslipoproteinemias	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	APOE
6155	DisGeNET	Elevated circulating luteinizing hormone level	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	CYB5A
6156	DisGeNET	Endophthalmitis	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	S100B
6157	DisGeNET	Enteropathy-Associated T-Cell Lymphoma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	ISCU
6158	DisGeNET	Eunuchoid habitus	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	WDR11
6159	DisGeNET	Hair Color	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	HERC2
6160	DisGeNET	Hypophosphatemic Rickets	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	NRAS
6161	DisGeNET	Intrinsic asthma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	GRIK2
6162	DisGeNET	Ketonuria	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	MCEE
6163	DisGeNET	malignant neoplasm of breast staging	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	TRPS1
6164	DisGeNET	Mastocytoma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	HS2ST1
6165	DisGeNET	Muscle eye brain disease	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	LARGE1
6166	DisGeNET	Ovarian Clear Cell Adenocarcinoma	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	OTUD4
6167	DisGeNET	PITUITARY DWARFISM I	1/20	0.8919676740762273	0.999995466824682	0	0	0.4471683009805883	0.0511226890117161	CRIPT
